dummy,evals,expr,fitness,len
0,5,(((1 / log_v_k_nu) * log_v_k_nu) / (abs(1.9997805) ^ log_v_k_nu)),-3.4028235e+38,8
0,10,((0.26055351 - (-0.72493291)) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,7,((1 / ((-0.59784162) * log_v_k_nu)) * (((-0.36895651) - (-1.1430906)) / (1 / log_v_k_nu))),-3.4028235e+38,11
0,9,(((1.0254886 * log_v_k_nu) - (log_v_k_nu - 2.2320828)) + (1 / (1 / (-0.47522447)))),-0.06279026,11
0,1,(((abs((-1.5144541)) ^ 0.3204248) + (1 / (-1.4966359))) * (4.8875537 * 0.77606243)),-0.06317927,10
0,14,(1 / 0.55611175),-0.0631793,2
0,12,((1 / (0.35775876 - (-0.47535518))) - ((log_v_k_nu / log_v_k_nu) + (abs((-0.4531461)) ^ log_v_k_nu))),-3.4028235e+38,12
0,17,(((1 / log_v_k_nu) * 0.88660336) + (1 / (-1.285449))),-3.4028235e+38,7
0,19,((log_v_k_nu - log_v_k_nu) / 0.24583395),-3.2967005,5
0,18,(abs((0.02973498 / log_v_k_nu)) ^ (0.099803813 / log_v_k_nu)),-3.4028235e+38,7
0,21,(1 / log_v_k_nu),-3.4028235e+38,2
0,15,(((1.7950065 * log_v_k_nu) + (-1.6606557)) / (log_v_k_nu + (-0.92592508))),-0.06217994,9
0,8,(((log_v_k_nu - 6.2885046) + (abs(log_v_k_nu) ^ log_v_k_nu)) - ((1 / (-0.38233298)) + log_v_k_nu)),-89.67676,12
0,11,((1 / (1 / 1.9648013)) / ((-0.88213444) * (-1.2385268))),-0.06317935,7
0,20,(abs(((1 / log_v_k_nu) * (-0.50838155))) ^ (0.21339226 + (-0.24380924))),-0.6494823,8
0,26,(1 / (1 / (log_v_k_nu * log_v_k_nu))),-8.953596,5
0,23,(((1 / 0.6316939) * (1 / log_v_k_nu)) * ((-0.2422953) / 1.6952641)),-3.4028235e+38,9
0,3,((abs(1.9873041) ^ log_v_k_nu) / (0.41088396 + log_v_k_nu)),-0.23189902,7
0,27,(1 / (((log_v_k_nu / 0.29080501) * (1 / log_v_k_nu)) / (log_v_k_nu - log_v_k_nu))),-3.4028235e+38,11
0,25,(1 / (1 / 1.7981997)),-0.0631793,3
0,31,(1 / log_v_k_nu),-3.4028235e+38,2
