dummy,evals,expr,fitness,len
0,8,(log_v_k_nu / log_v_k_nu),-3.4028235e+38,3
0,3,((1 / (-1.1239743)) - (-2.6879003)),-0.0631793,4
0,2,(abs(((1.0235358 - 1.0989937) + log_v_k_nu)) ^ (abs(log_v_k_nu) ^ (-1.5280255))),-0.7723687,9
0,5,((1 / log_v_k_nu) + (-0.31170204)),-3.4028235e+38,4
0,10,(abs((1 / ((1 / log_v_k_nu) - log_v_k_nu))) ^ (1 / (log_v_k_nu * log_v_k_nu))),-821.01843,10
0,9,(48.879883 - 47.081665),-0.0631793,3
0,14,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,15,(1 / (abs(log_v_k_nu) ^ log_v_k_nu)),-1.7665718,4
0,11,(abs((1 / (log_v_k_nu / log_v_k_nu))) ^ (0.53111625 + 1.2086264)),-3.4028235e+38,8
0,13,(1 / (abs(((1 / log_v_k_nu) + log_v_k_nu)) ^ ((-0.33148551) / log_v_k_nu))),-3.4028235e+38,9
0,17,((1.9078301 * log_v_k_nu) - log_v_k_nu),-0.6350845,5
0,19,((0.3679519 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,5
0,7,(((1 / (log_v_k_nu - (-0.71385825))) / (log_v_k_nu - (-0.71736145))) + (1 / (1 / log_v_k_nu))),-0.45458415,12
0,12,(abs(((-1.8627751) * 0.70260781)) ^ log_v_k_nu),-0.21662098,5
0,21,(abs((log_v_k_nu + (-1.1300105))) ^ (1 / log_v_k_nu)),-3.4028235e+38,6
0,22,((log_v_k_nu / (-0.003321453)) / log_v_k_nu),-3.4028235e+38,5
0,24,(1 / (1 / log_v_k_nu)),-0.66252,3
0,6,(1 / (abs((-0.76395917)) ^ log_v_k_nu)),-0.21662088,4
0,1,(1 / ((abs((log_v_k_nu + (-0.36761412))) ^ log_v_k_nu) / (abs(log_v_k_nu) ^ log_v_k_nu))),-0.2600417,10
0,23,(((1 / log_v_k_nu) + (1 / (-0.80809665))) / (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,9
0,27,(1 / log_v_k_nu),-3.4028235e+38,2
0,28,(((-1.4478874) / (-3.1907289)) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,16,((abs((-0.72631377)) ^ log_v_k_nu) * (log_v_k_nu - (-1.4946187))),-0.04318892,7
0,30,((((-0.81698358) * log_v_k_nu) - (1 / 0.090739012)) + (1 / log_v_k_nu)),-3.4028235e+38,9
0,25,(((1.6478342 + 0.2142721) * (log_v_k_nu / (-0.6613282))) + (abs(log_v_k_nu) ^ 0.59085429)),-29.070028,11
0,32,(1 / ((1 / (log_v_k_nu + log_v_k_nu)) / ((1 / 0.21709386) - (1 / 0.155268)))),-68.26551,11
0,18,(abs((log_v_k_nu - (-1.3415164))) ^ (abs(0.71283674) ^ log_v_k_nu)),-0.034340717,7
0,34,(((1 / log_v_k_nu) / (log_v_k_nu + log_v_k_nu)) + ((1.536813 + (-0.20285268)) - 1.3399233)),-3.4028235e+38,12
0,20,((abs(0.72340763) ^ 0.53313279) - (1 / (-1.0451598))),-0.06317933,6
0,33,((log_v_k_nu - (-68.77626)) * (1 / 39.145809)),-0.062790304,6
0,26,((((-0.58116138) / 1.0272251) * (1 / (-1.2463971))) * (log_v_k_nu + log_v_k_nu)),-0.6350846,10
0,39,(1 / log_v_k_nu),-3.4028235e+38,2
0,40,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
