dummy,evals,expr,fitness,len
0,6,((log_v_k_nu / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,5
0,5,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,3,(((1 / 0.13011594) * log_v_k_nu) * (abs(log_v_k_nu) ^ log_v_k_nu)),-68630.81,8
0,1,(0.92127043 * 1.9517976),-0.063179344,3
0,11,((0.82330698 * 0.18943411) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,2,(((abs(0.67701173) ^ log_v_k_nu) * (abs(log_v_k_nu) ^ 0.63344377)) * (abs(log_v_k_nu) ^ 0.84117788)),-0.8442219,11
0,14,(1 / ((((-0.71832299) - log_v_k_nu) / (0.11648495 * log_v_k_nu)) + (log_v_k_nu - log_v_k_nu))),-3.5775852,12
0,10,(1 / (-1584.4773)),-3.298971,2
0,15,(((-0.071399324) + (-0.44514811)) - (-2.3147469)),-0.06317927,5
0,17,((abs(log_v_k_nu) ^ log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,18,(log_v_k_nu * log_v_k_nu),-8.953596,3
0,7,(((-0.80621123) / (-0.45254365)) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,19,(3.4201446 - log_v_k_nu),-0.69250524,3
0,21,(((1 / log_v_k_nu) + log_v_k_nu) - (abs((-0.68672806)) ^ (-0.018143151))),-3.4028235e+38,8
0,20,((((-0.20620613) / log_v_k_nu) * 0.20045251) / (abs(1.8299474) ^ log_v_k_nu)),-3.4028235e+38,9
0,12,(1 / ((0.29393974 / 3.2609801) + (1 / log_v_k_nu))),-0.55756265,7
0,9,(1 / ((log_v_k_nu - log_v_k_nu) + (-1470.6848))),-3.2991464,6
0,24,(((log_v_k_nu / (-0.052460641)) * ((-1.1015328) - log_v_k_nu)) * ((1 / (-1.589721)) / log_v_k_nu)),-3.4028235e+38,12
0,27,(1 / (1 / (log_v_k_nu + log_v_k_nu))),-4.4873505,5
0,25,((1 / (log_v_k_nu / 1.1709957)) - (((-0.29131457) + log_v_k_nu) + 0.25984836)),-3.4028235e+38,10
