dummy,evals,expr,fitness,len
0,1,((log_v_k_nu + (-0.17809394)) + (-0.19612804)),-0.9344785,5
0,6,(abs((1.4692481 * log_v_k_nu)) ^ log_v_k_nu),-1305.2831,5
0,8,((1 / log_v_k_nu) - (1.0265963 * log_v_k_nu)),-3.4028235e+38,6
0,11,((((-1.0753624) / log_v_k_nu) - 0.54389846) / ((-0.75660914) + log_v_k_nu)),-3.4028235e+38,9
0,14,((1 / (1 / (1 / log_v_k_nu))) + (((-0.30291146) * log_v_k_nu) - (0.76521546 - log_v_k_nu))),-3.4028235e+38,12
0,12,(0.48220226 * log_v_k_nu),-1.2201393,3
0,13,(((log_v_k_nu + log_v_k_nu) / (1 / (-0.36419612))) * (abs(log_v_k_nu) ^ (-1.8896004))),-3.4028235e+38,10
0,10,((log_v_k_nu + 1.4830613) + (1 / (-0.76522452))),-0.6314542,6
0,17,(((abs(log_v_k_nu) ^ (-1.0660872)) / (-0.46098804)) - (1 / log_v_k_nu)),-3.4028235e+38,8
0,5,(1 / (-2794.2483)),-3.2979867,2
0,20,(1 / (1 / ((1 / log_v_k_nu) - log_v_k_nu))),-3.4028235e+38,6
0,15,(((0.56540895 / 0.039123911) * (-0.16182689)) * (1 / (-1.3005686))),-0.06317927,8
0,19,(((1 / log_v_k_nu) - log_v_k_nu) * (0.66517842 * log_v_k_nu)),-3.4028235e+38,8
0,21,(abs((0.92890096 - log_v_k_nu)) ^ (1 / log_v_k_nu)),-1.4711418,6
0,23,((1 / 1.6659235) - (-1.1979316)),-0.06317929,4
0,25,((1 / (log_v_k_nu - log_v_k_nu)) * (1 / log_v_k_nu)),-3.4028235e+38,7
0,16,(abs(1.9830568) ^ 0.85710132),-0.0631793,3
0,26,(((log_v_k_nu / log_v_k_nu) * (-1.425685)) - (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,9
0,27,((1 / ((1 / log_v_k_nu) - (-1.8574678))) + ((1 / log_v_k_nu) + (1 / log_v_k_nu))),-3.4028235e+38,11
0,28,(1 / ((0.60878038 + (-0.72763228)) / (1 / log_v_k_nu))),-3.4028235e+38,7
0,29,(1 / (1 / ((1 / ((-1.6099181) * log_v_k_nu)) + (1.1375601 * 0.80138379)))),-3.4028235e+38,10
0,31,((1 / (1 / log_v_k_nu)) + (1 / (log_v_k_nu - log_v_k_nu))),-3.4028235e+38,8
0,24,(1 / (((1 / log_v_k_nu) * (1 / log_v_k_nu)) + ((1 / log_v_k_nu) - 0.03124601))),-1.0232147,11
0,32,(1 / (1 / 1.7981995)),-0.06317927,3
0,34,(1 / ((1 / log_v_k_nu) * log_v_k_nu)),-3.4028235e+38,5
0,18,(abs((log_v_k_nu - 0.50263345)) ^ (1 / (-7.2237444))),-0.67716247,6
0,22,((1 / (-1040.2676)) - log_v_k_nu),-12.396468,4
0,30,(((log_v_k_nu / 0.49370795) - (log_v_k_nu + log_v_k_nu)) + ((1 / 0.60414553) - (-0.10162766))),-0.06279028,12
0,38,(1 / ((1 / log_v_k_nu) * log_v_k_nu)),-3.4028235e+38,5
0,35,(((abs((-0.43755451)) ^ (-0.029854255)) / log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,8
0,37,((1 / (log_v_k_nu / 0.84970605)) - (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,8
0,40,((1 / log_v_k_nu) * log_v_k_nu),-3.4028235e+38,4
0,36,(1 / (((-1.1016605) / (-0.79918385)) - log_v_k_nu)),-5026.3276,6
0,43,(0.066690564 / log_v_k_nu),-3.4028235e+38,3
0,41,(((7.0475893 - log_v_k_nu) - (log_v_k_nu * log_v_k_nu)) - (1 / 2.5129468)),-11.203857,10
0,9,((abs((1.156752 - log_v_k_nu)) ^ (-0.080941029)) / (1 / 1.7063742)),-0.04112548,8
0,44,(1 / ((1 / (log_v_k_nu * 2.1921506)) - (abs((log_v_k_nu * log_v_k_nu)) ^ 0.10928816))),-992.2767,11
0,39,((1 / 0.53652745) + (-0.065636113)),-0.063179314,4
0,48,((1 / log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,5
0,46,(1 / (1 / 1.7981995)),-0.06317927,3
0,50,(log_v_k_nu * 0.76664656),-0.6994578,3
0,51,(1 / (((log_v_k_nu - log_v_k_nu) - (1 / 0.75853616)) / (log_v_k_nu + log_v_k_nu))),-19.62507,11
0,47,(1 / ((10.717892 - 11.30987) / (-1.0644954))),-0.06317933,6
0,52,((log_v_k_nu / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,5
0,33,((log_v_k_nu / 1.1010584) + (1 / (-1298.6953))),-0.6355862,6
0,54,((1 / log_v_k_nu) - (-1.5447005)),-3.4028235e+38,4
0,49,(1 / ((1 / 0.47214109) + log_v_k_nu)),-2.3799412,5
0,53,(((1 / 1.7341819) / log_v_k_nu) + (0.15797058 * 1.3918018)),-3.4028235e+38,8
0,45,((0.1075156 - (-1.6906976)) - (abs((-9.1815958)) ^ (-5.0539169))),-0.06317927,7
