dummy,evals,expr,fitness,len
0,1,(0.17625459 + log_v_k_nu),-0.6314542,3
0,5,((1 / (-0.46405694)) * (-0.8344667)),-0.063179314,4
0,8,(((abs((-0.40372324)) ^ 0.07175009) - log_v_k_nu) + (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,9
0,4,(((log_v_k_nu / log_v_k_nu) - (1 / log_v_k_nu)) + ((log_v_k_nu * log_v_k_nu) + log_v_k_nu)),-3.4028235e+38,12
0,7,((log_v_k_nu * 0.025488775) + (1 / 0.56919771)),-0.062790275,6
0,6,(((log_v_k_nu / 0.13900714) + (1 / log_v_k_nu)) - (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,10
0,10,((1 / (2.7389307 * log_v_k_nu)) * (((-0.33178097) / log_v_k_nu) + (1 / log_v_k_nu))),-3.4028235e+38,11
0,12,((log_v_k_nu / 2.8944681) * (0.4406499 * log_v_k_nu)),-1.9420222,7
0,11,(((-214.73465) + 214.91086) + log_v_k_nu),-0.6314542,5
0,9,((((-0.59104663) - log_v_k_nu) / (1 / (-0.025488766))) - (1 / (-0.57412106))),-0.062790275,9
0,16,(1.35918 * 1.323004),-0.06317934,3
0,15,(abs((1 / log_v_k_nu)) ^ (-0.98025835)),-0.637137,4
0,13,((abs((log_v_k_nu / log_v_k_nu)) ^ (1 / log_v_k_nu)) / (log_v_k_nu + 0.078623198)),-3.4028235e+38,10
0,20,((log_v_k_nu + log_v_k_nu) - (log_v_k_nu + log_v_k_nu)),-3.2967005,7
0,19,((1 / log_v_k_nu) / (1 / 0.37746093)),-3.4028235e+38,5
0,17,((log_v_k_nu + log_v_k_nu) * (0.8220343 / 1.8109868)),-0.63508457,7
0,21,(((log_v_k_nu / log_v_k_nu) / log_v_k_nu) + ((-1.0848795) - log_v_k_nu)),-3.4028235e+38,9
0,23,((log_v_k_nu - log_v_k_nu) * (1 / 0.74921924)),-3.2967005,6
0,24,(((1.5834826 / log_v_k_nu) - (-0.92746252)) * (1 / (-1.397017))),-3.4028235e+38,8
0,26,((1 / log_v_k_nu) - (-1.0725236)),-3.4028235e+38,4
0,25,(((1 / log_v_k_nu) - 0.88050652) * (log_v_k_nu * (-0.52547824))),-3.4028235e+38,8
0,28,(1 / ((1 / log_v_k_nu) * 0.51978856)),-3.9689503,5
0,29,(75.156258 - 73.358025),-0.0631793,3
0,27,(1 / (1 / (63.637386 - 61.839157))),-0.06317932,5
