dummy,evals,expr,fitness,len
0,2,(((log_v_k_nu - (-1.5010071)) - (1 / log_v_k_nu)) * (1 / log_v_k_nu)),-3.4028235e+38,9
0,1,(abs((((-0.089139789) * 0.47957787) - (1.5145905 + 1.5695717))) ^ ((1 / log_v_k_nu) / log_v_k_nu)),-3.4028235e+38,12
0,4,((((-0.88736296) * (-0.48321584)) / (log_v_k_nu / 0.58708251)) - (1 / 0.52498728)),-3.4028235e+38,10
0,3,((1 / (log_v_k_nu + 0.35513741)) * ((1 / log_v_k_nu) * (-1.399309))),-3.4028235e+38,9
0,5,((abs((abs(1.7150828) ^ log_v_k_nu)) ^ (0.86601228 - log_v_k_nu)) * ((1 / log_v_k_nu) * log_v_k_nu)),-3.4028235e+38,12
0,8,(((log_v_k_nu * log_v_k_nu) + (1 / log_v_k_nu)) + (abs(0.93288523) ^ 0.054802049)),-3.4028235e+38,10
0,10,((((-4.2096286) + log_v_k_nu) / (1 / log_v_k_nu)) + (3.7745349 + log_v_k_nu)),-0.7362887,10
0,16,(((-0.092169881) * log_v_k_nu) + log_v_k_nu),-0.6350846,5
0,18,((0.48446527 * 0.0059531033) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,19,((1 / log_v_k_nu) - (0.090818293 / log_v_k_nu)),-3.4028235e+38,6
0,17,(((1 / (-0.55249017)) / (log_v_k_nu + log_v_k_nu)) + ((log_v_k_nu - log_v_k_nu) - (-0.9846096))),-3.4028235e+38,12
0,12,(1 / (-1.508058)),-6.1211953,2
0,21,(abs((abs(log_v_k_nu) ^ 0.54923683)) ^ (log_v_k_nu - log_v_k_nu)),-0.70030165,7
0,24,((1 / 0.29238427) - log_v_k_nu),-0.6925051,4
0,15,((abs((-1.0219802)) ^ log_v_k_nu) + 0.76217014),-0.06284449,5
0,25,((1 / 127.26746) * 228.85231),-0.06317927,4
0,22,(((0.79321188 / log_v_k_nu) / log_v_k_nu) + (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,9
0,28,(1 / ((1 / (1 / log_v_k_nu)) / ((abs(log_v_k_nu) ^ log_v_k_nu) + (1 / log_v_k_nu)))),-3.4028235e+38,11
0,14,(abs((log_v_k_nu - 3.3528922)) ^ log_v_k_nu),-0.45843747,5
0,13,(abs(((-1.1740682) + log_v_k_nu)) ^ (log_v_k_nu + (-1.4258971))),-0.63081235,7
0,31,((log_v_k_nu / log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,11,(abs((abs((1 / log_v_k_nu)) ^ (1 / log_v_k_nu))) ^ (abs((1 / 1.8164688)) ^ (-1.2334132))),-3.4028235e+38,10
0,30,((1 / 2.2030373) * (log_v_k_nu + log_v_k_nu)),-0.6350845,6
0,35,(1 / log_v_k_nu),-3.4028235e+38,2
0,34,(1 / ((1 / (-1.2545679)) / (-1.4333225))),-0.063179314,5
0,37,(1 / log_v_k_nu),-3.4028235e+38,2
0,38,(1 / log_v_k_nu),-3.4028235e+38,2
0,33,((abs(((-0.18643701) * log_v_k_nu)) ^ (log_v_k_nu - 1.2801831)) / ((-0.79263031) * log_v_k_nu)),-3.4028235e+38,11
0,40,(1 / (1 / log_v_k_nu)),-0.66252,3
0,29,(((1 / log_v_k_nu) * log_v_k_nu) / (log_v_k_nu / 1.6801778)),-3.4028235e+38,8
0,42,((((-2.5460758) - (-0.26955268)) / (1 / (-0.48302731))) * (log_v_k_nu * 0.17688583)),-2.2783513,10
0,20,(1 / (abs(((1 / log_v_k_nu) * (1 / 1.6979077))) ^ (((-0.41763467) / (-0.83888638)) * (-1.1891977)))),-3.4028235e+38,12
0,39,(((log_v_k_nu * 0.01530744) * (0.69072127 + (-0.26325157))) * (log_v_k_nu + log_v_k_nu)),-3.1489816,11
0,23,(((log_v_k_nu * log_v_k_nu) + (0.29305243 - 1.8535506)) + (abs((-0.31126192)) ^ 1.7534226)),-6.90496,11
0,46,(1 / log_v_k_nu),-3.4028235e+38,2
0,47,((1 / ((-0.18793049) * log_v_k_nu)) + (1 / (1 / log_v_k_nu))),-3.4028235e+38,8
0,7,((log_v_k_nu * (-0.10673879)) * (1 / 0.33616087)),-5.4841576,6
0,36,((1 / (abs((-0.59519178)) ^ 0.69137692)) + (abs(((-0.30301276) * (-0.94076753))) ^ (1 / 0.81842178))),-0.08594982,11
0,32,(abs((10.499318 + log_v_k_nu)) ^ (1 / 4.2510009)),-0.062612124,6
0,49,(76.818321 - 75.020088),-0.0631793,3
0,51,(1 / (((1 / log_v_k_nu) / (-0.20235446)) * (log_v_k_nu - 1.6802289))),-6481.7896,9
0,53,(log_v_k_nu - (-0.17625457)),-0.6314542,3
0,54,(1 / log_v_k_nu),-3.4028235e+38,2
