generation,individual_index,expression,fitness,nodes
0,0,((109.87092976820078) * (1/(x0))) / (((-6.556351100760248) + (x0)) * ((x0) / (x0))),-0.15741048083435677,12
0,1,((-0.5599861582041157) * (1/(x0))) * (abs(abs(x1)**(-0.43102791544243324))**(x0)),-0.3068868328452372,10
0,2,((-0.2644113557084543) - ((x1) + (0.11951845092585552))) / ((x1) / (abs(-0.37887163010470326)**(x1))),-0.3068869775732399,11
0,3,(1/(-0.71038072000273)) + ((1/(0.5096300007078093)) - (1/(x0))),-0.03287239974025309,8
0,4,1/((0.2756099636985541) + (1.6096587433203657)),-0.025533074884759373,4
0,5,1/(1/((14.53725259373135) / (x1))),-0.07170146741311713,5
0,6,1/((abs(x0)**(x1)) - (x0)),-0.3068868325690608,6
0,7,(((x0) * (x0)) * (x1)) + ((-0.3222694810162612) / (x1)),-2279739814028977.5,9
0,8,abs((abs(x1)**(-0.18031526624431204)) - (x1))**(abs(x0)**(-0.87697174644333)),-0.36862534761337357,9
0,9,(1/(1/(x0))) + (((x1) * (x1)) + ((x1) - (45058.51896775034))),-7283171514.257908,11
0,10,((x0) * (x1)) - ((x0) * ((-1.6861349994598855) / (-0.003892846356930102))),-833094922.0731554,9
0,11,(1/(x0)) + (abs(-1.9820586184309865)**(-0.9947338599017163)),-0.019259410069688974,6
0,12,(((0.6193828590225867) / (-0.004463626467332393)) + (x0)) + (abs(0.39470452889961904)**(0.44769276984170064)),-25615.9692014723,9
0,13,(1/((x0) * (x0))) - (((884.1249607089597) / (x1)) - (x1)),-43818.527837731235,10
0,14,((x0) + (-128.30186710389611)) - (abs((11.825957833043406) * (4.928844208753217))**((-7.607725012102312) / (-13.550431334259185))),-25615.969201471496,11
0,15,((29.074054650866948) / ((x0) + (x1))) - (1/(abs(x0)**(10.960847022432526))),-0.07170146746975664,10
0,16,((0.001179115092740976) * (x1)) * (abs((x1) - (-0.22360153494581048))**((x0) - (x1))),-0.24460888942340628,11
0,17,((x0) + (x0)) / ((x1) + (abs(x0)**(x1))),-0.30688683256906074,9
0,18,(abs((x1) / (x0))**(x0)) + ((x1) - (x0)),-0.2460310314640884,9
0,19,((x0) * ((x0) / (-46.6784769438383))) / (((99.10061979076215) * (x0)) + (x1)),-0.331545981924945,11
0,20,((x1) - (-0.30494821012726203)) / (abs(x1)**(x1)),-0.3068868325690608,7
0,21,1/((x0) / (1/(0.06878878060109746))),-0.07170146741311918,5
0,22,((x0) * ((0.07831804652136953) - (0.778827602343404))) / (abs(x1)**((x0) * (0.9739634217603568))),-0.3068868325690608,11
0,23,1/(((x1) / (46.98683443597567)) - (-1.1354462530241218)),-0.023812290442591838,6
0,24,1/(((x1) + (-0.25355913634339156)) * (-8.753429427560345)),-0.3106459961881994,6
0,25,1/((0.06878878031808261) * (x1)),-0.07170146741311938,4
0,26,((x1) + (abs(x1)**(-0.12304220073313744))) + ((x0) - ((2.00038006190745) * (x0))),-0.0034073424049678724,11
0,27,(abs(0.9873866229370687)**(x0)) + ((x0) * (0.0011788208179080838)),-0.01707050519890137,7
0,28,(((0.9991898957185511) * (x0)) - (x0)) - ((0.5862043614856288) / (1/(-1.0964353590980764))),-0.008749855817662262,10
0,29,1/((x0) / (x0)),-0.2460310314640884,4
0,30,((x1) + (abs(0.47098062485939596)**(-22.28717926266229))) - ((x0) * ((x1) * (x0))),-1903295317906183.5,11
0,31,(1/(x1)) * (1/((x0) / (x0))),-0.27564347345582146,7
0,32,(((x0) - (-4.292921657259504)) + (1/(x0))) / ((x0) * (1.8694092841719439)),-0.01621609383656312,10
0,33,1/((-297.45951042545994) - ((x0) + (x1))),-0.30939668035838735,6
0,34,(((1.4866566925672484) - (-1.6440416806650748)) / (abs(x1)**(-0.7373294376232172))) / ((x1) + (x1)),-0.0013086969810735332,11
0,35,((x0) * (x0)) * ((x0) * (-4.458068997292841e-09)),-0.4059926978479695,7
0,36,1/((x1) + (-13.704506871849562)),-0.17386584915480283,4
0,37,((x0) / (x1)) / ((abs(x1)**(x1)) + (0.20990024060555634)),-0.3068868325690608,9
0,38,((x1) + (x1)) * (abs((x1) / (x0))**(x0)),-178963.6714459486,9
0,39,((1/(x0)) * (1/(x1))) + (1/(1/(x1))),-44688.37737090319,9
0,40,abs(1/(abs(x0)**(5.204970017100898)))**(1/(x1)),-0.14617655803326146,7
0,41,((x1) + (x0)) / (1/((-433.1375360897095) + (x1))),-3332346577.8417673,8
0,42,1/(1/(abs(-0.48109259380279723)**(0.8665775375139131))),-0.025533074884573733,5
0,43,(1/(abs(x0)**(1.3609841748650264))) + ((x0) * (x1)),-9236725524.07043,8
0,44,(1/(abs(0.9255170100608421)**(x1))) / ((x1) - (abs(x1)**(x1))),-0.3068868325690608,10
0,45,(1/((x1) + (-0.4648231261280474))) + ((abs(-0.0063222228370311)**(1.335111033108107)) * (x0)),-0.21501367497073298,10
0,46,(((0.0016891735732139158) - (x1)) + (x1)) * ((abs(0.36471030013025285)**(0.3563900712647257)) * (x1)),-0.24460888942188566,11
0,47,1/(1/((x1) * (x1))),-9236725483.322739,5
0,48,1/((x1) * (-8.685001239412422)),-0.31062711636911233,4
0,49,(1/((x0) * (-8.574434638950855))) - (((x0) - (x1)) * ((-0.7661709446737073) + (x0))),-0.3106755397115345,12
0,50,abs((0.6585777523866452) + (0.011340106841028152))**((x0) * (x0)),-0.3068868325690608,7
0,51,abs((-0.0024747528920326866) + ((0.7284851378900438) * (0.69335342944435)))**(abs(7.463025952558766e-06)**(1/(x0))),-0.011812411386314364,10
0,52,((((x0) / (x0)) * ((217.51457264844842) - (x0))) / (x0)) / (x1),-0.14962134669768384,11
0,53,abs((x0) - (x1))**((x1) * (x0)),-0.3068868325690608,7
0,54,abs(((0.24078105120315657) * (x1)) - ((-0.657398425368938) - ((1.0516493464316357) - (x0))))**(-0.15284192602503238),-0.004928472441032107,11
0,55,((x0) - (17.925995544155576)) + (((15.633749159767744) * (-6.575605101159275)) - (17.37537142902077)),-25615.969201471493,9
0,56,abs((x0) + (x1))**(1/(((x0) - (0.6503147387294517)) + ((0.5634140957001721) / (0.5579777615061401)))),-0.33431823328912436,12
0,57,((x0) + (x0)) + (((x0) - (1/(x1))) - (x1)),-178959.70491505365,10
0,58,1/(((x1) * (x0)) / (((x0) - (10.19914678591859)) * (34.44428158207596))),-0.024775376089540942,10
0,59,(1/(-0.5862883481982906)) * ((x1) * ((x1) - (x1))),-0.3068868325690608,8
0,60,((1/((x1) + (x1))) / (abs((-0.7123231070310784) + (-0.2643534831334763))**(x0))) / (x0),-0.2930569951082689,12
0,61,1/(abs((x1) * (x0))**(0.07711777179571067)),-0.005465980182395614,6
0,62,1/(((x0) + (abs(-7.379649891170459e-09)**(0.8517099777855301))) * (x1)),-0.30526572422745823,8
0,63,(((x0) - (0.632960250696452)) * (x0)) / ((x0) + (1/(abs(0.15194627041650843)**(x1)))),-0.3068868325350331,12
0,64,1/((x0) / (x1)),-0.2460310314640884,4
0,65,(abs((-0.07611198109947837) / (x0))**(abs(x0)**((0.6093758872444552) - (x0)))) * (0.5304278931972087),-0.025533074884542668,11
0,66,((139.139645249409) - (x1)) + (1/(x1)),-25537.76988187547,6
0,67,((1/(x0)) - ((-0.06273241237287495) + (-0.1267159158906573))) / (1/(1/(0.3523784421109263))),-0.01621563642709889,10
0,68,((1/(x0)) + (x1)) / (abs((x1) * (1/(x1)))**(1/(x0))),-44690.299580490035,12
0,69,(1/(((x0) - (x1)) + ((-8.143418242026025) / (x0)))) * ((x1) / (x0)),-688.7439529010561,12
0,70,(abs(-0.3061719276428392)**((x0) - ((0.27486957894486874) / (x1)))) / (abs(x0)**(x0)),-0.3068868325690608,11
0,71,(1/(((x0) * (x1)) + ((x0) - (x1)))) + (x1),-44688.37737090319,10
0,72,((1811.7557503936496) / (x0)) - ((x1) + (x1)),-175733.5243033221,7
0,73,abs((x0) * (-0.801438288791738))**(1/(x1)),-0.31125954391869226,6
0,74,(1/(2.502291815375132)) - ((-9.73371514031378) / (((x0) + (0.7961153483023268)) - ((x1) * (-1.0565995165436037)))),-0.005777016634914689,12
0,75,abs(((1/(-25.22926338717727)) / (1/(x1))) * (x0))**(1/(x0)),-0.32063981919134127,10
0,76,((x0) + (-55.443742223506426)) / ((abs(x0)**((x0) / (x1))) / (1/(-1.8222275538025234))),-0.43171463113774167,12
0,77,((0.0046688267402234225) * (((x0) * (x0)) / (abs(0.4251556904635185)**(-1.6089549517320472)))) / (x1),-0.2446088894211988,11
0,78,((x1) * (1/((x1) - (-3.3724297894986472)))) * (1/(-9.65475724676751)),-0.4163703071859085,9
0,79,((1/(x0)) / (x0)) + ((14.479463119381569) / (x1)),-0.07194646992130095,8
0,80,(1/(x1)) * ((x1) * (x1)),-44688.330823849145,6
0,81,(1/(x1)) - ((-0.3765997887364076) - ((1/(x1)) * (5.387128689418798))),-0.003796136908930423,9
0,82,1/(((x0) + ((x1) - (x0))) / (1/(x0))),-0.3052657242160534,9
0,83,((x1) / (410.07931000330046)) / ((-417.7577201307876) + (-418.96456562209835)),-0.3071950751162439,7
0,84,1/((1/((x1) * (x0))) - (abs(x1)**(abs(x0)**(x1)))),-0.3068868325690608,11
0,85,(1/(x0)) / ((x1) * (x0)),-0.30679012959868046,6
0,86,(((x1) / (x0)) - ((abs(-0.04409822163884547)**(x1)) / (x0))) / (-13.348600717373134),-0.391972156816957,11
0,87,1/(((12.642871970073784) / ((-2.8693983074611658) + (x0))) - ((x1) * (-0.02605167598250937))),-0.0227328073852623,10
0,88,(1/(-1.0139371105413462)) + ((0.004936177785585161) / ((0.857418296203139) / ((0.7157063064631789) * (x1)))),-1.5243517018191,10
0,89,1/(abs(abs((x1) - (-0.2273479879585174))**((x0) - (x0)))**(x1)),-0.2460310314640884,10
0,90,abs((x1) - (x1))**((0.5651258192289945) - (((x1) - (x1)) * (x1))),-0.3068868325690608,11
0,91,(abs(2.614146330649402)**(1/((x0) * (x1)))) * (abs((x0) * (x1))**(-0.44426958748718276)),-0.26280146093995677,12
0,92,((x1) - (x1)) * (((x1) / ((0.6873208647152931) - (-0.17521166248412778))) - (x0)),-0.3068868325690608,11
