dummy,evals,expr,fitness,len
0,3,(1 / (1 / log_v_k_nu)),-0.66252,3
0,7,(1 / log_v_k_nu),-3.4028235e+38,2
0,5,((1 / (log_v_k_nu / 0.94748414)) - (((-1.0303296) - log_v_k_nu) - (-1.3463116))),-3.4028235e+38,10
0,9,(1 / (1 / (1 / ((abs(log_v_k_nu) ^ 0.52613944) - log_v_k_nu)))),-3.4028235e+38,8
0,15,(1 / log_v_k_nu),-3.4028235e+38,2
0,1,(((-0.14320847) - 1.3385656) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,4,(((1 / log_v_k_nu) - log_v_k_nu) / (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,8
0,13,(((1 / log_v_k_nu) / log_v_k_nu) + ((-0.24659963) - log_v_k_nu)),-3.4028235e+38,8
0,17,(((-0.46100095) / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,5
0,12,(abs((1 / (0.39593133 * log_v_k_nu))) ^ ((1 / log_v_k_nu) - 0.60794699)),-3.4028235e+38,9
0,8,((abs((1 / log_v_k_nu)) ^ log_v_k_nu) - (log_v_k_nu + (-2.8398113))),-1.5942379,8
0,20,((1.058176 - (-0.41376454)) / log_v_k_nu),-3.4028235e+38,5
0,21,(abs((log_v_k_nu * (-1.5495784))) ^ 0.31274071),-0.34577838,5
0,23,(((-0.7400046) * (-0.016682008)) / log_v_k_nu),-3.4028235e+38,5
0,22,(1 / (((-1.2247021) * log_v_k_nu) * (-1.0947407))),-3.4028235e+38,6
0,24,((1 / log_v_k_nu) - (-0.53630978)),-3.4028235e+38,4
0,18,((abs((log_v_k_nu + log_v_k_nu)) ^ (1 / 0.67060304)) / (0.45696023 * log_v_k_nu)),-3.4028235e+38,10
0,28,(1 / log_v_k_nu),-3.4028235e+38,2
0,10,(1 / (-2000.1191)),-3.2984974,2
0,30,(1 / log_v_k_nu),-3.4028235e+38,2
0,27,(abs((abs((1 / log_v_k_nu)) ^ 0.21475355)) ^ (log_v_k_nu + 1.001036)),-3.4028235e+38,8
0,32,(((1 / log_v_k_nu) * log_v_k_nu) / (log_v_k_nu + 0.32065499)),-3.4028235e+38,8
0,33,(abs((-1.3090454)) ^ log_v_k_nu),-0.21662095,3
0,14,((abs((1 / log_v_k_nu)) ^ log_v_k_nu) / (0.98491591 + 0.1456452)),-1.8871962,8
0,35,((1 / (-1.3232118)) * (-2.3793986)),-0.06317927,4
0,36,(1 / log_v_k_nu),-3.4028235e+38,2
0,37,(1 / log_v_k_nu),-3.4028235e+38,2
0,19,((1 / (-2354.0195)) * log_v_k_nu),-3.2991922,4
0,38,((log_v_k_nu / log_v_k_nu) / (1 / (-0.064350404))),-3.4028235e+38,6
0,29,(1 / (abs((1 / (-0.21332447))) ^ (log_v_k_nu / (-5.7406616)))),-0.21662098,7
0,41,(log_v_k_nu + 0.79246658),-1.0111715,3
0,42,((1 / (-1.2550589)) * (1 / log_v_k_nu)),-3.4028235e+38,5
0,43,(((1 / log_v_k_nu) + log_v_k_nu) / (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,8
0,40,(((-0.8224389) + log_v_k_nu) - (1 / (-1.0013082))),-0.63145417,6
0,46,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
0,47,(1 / (1 / log_v_k_nu)),-0.66252,3
0,44,(abs((1 / (1 / (1 / 0.22653587)))) ^ (1 / (log_v_k_nu / log_v_k_nu))),-3.4028235e+38,9
0,31,(abs((((-0.64419979) / 1.1438779) / 0.60102892)) ^ (abs(log_v_k_nu) ^ (-0.24467213))),-0.7971753,9
0,48,((1 / 0.29238531) - log_v_k_nu),-0.69250524,4
0,45,(((log_v_k_nu + 0.20333122) - 0.84708345) + (1 / 0.93101317)),-0.6960169,8
0,49,((log_v_k_nu - 150.60902) - (-150.78522)),-0.63145417,5
0,11,(abs((1 / (-0.15856756))) ^ (1 / 3.1384096)),-0.06317927,5
0,51,(abs(((log_v_k_nu * log_v_k_nu) + log_v_k_nu)) ^ ((-0.69583803) / log_v_k_nu)),-3.4028235e+38,9
0,55,((0.9763518 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,5
0,53,(abs((0.26033315 / log_v_k_nu)) ^ (1 / log_v_k_nu)),-3.4028235e+38,6
0,56,((1 / (1 / log_v_k_nu)) * (abs(log_v_k_nu) ^ log_v_k_nu)),-1123.0951,7
0,52,((1 / (1 / log_v_k_nu)) - ((1 / 147.20491) / 235.02089)),-0.66253006,8
0,59,(log_v_k_nu * log_v_k_nu),-8.953596,3
0,50,((abs((abs(0.15894128) ^ 0.61169714)) ^ (1 / 0.039650626)) + (log_v_k_nu + log_v_k_nu)),-4.4873505,10
0,60,(1 / log_v_k_nu),-3.4028235e+38,2
0,61,(1 / log_v_k_nu),-3.4028235e+38,2
0,2,(abs(((1 / 0.6401881) - log_v_k_nu)) ^ (log_v_k_nu + (-1.7802925))),-0.46479693,8
0,25,((1 / (-25.822771)) / 196.77924),-3.2974093,4
0,62,((1 / (1.0700647 + log_v_k_nu)) / ((1 / 0.85430181) * log_v_k_nu)),-3.4028235e+38,9
0,63,(56.535561 - 54.737339),-0.06317935,3
0,64,(((1 / log_v_k_nu) / (-0.31534553)) / (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,8
0,66,(((-1.5537877) / log_v_k_nu) + (1 / (-1.1550777))),-3.4028235e+38,6
0,57,(1 / (abs((1 / log_v_k_nu)) ^ (abs(log_v_k_nu) ^ (-0.71091932)))),-0.5355616,7
0,67,(((1 / log_v_k_nu) + (-0.12759303)) / (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,8
0,69,(((1 / log_v_k_nu) / (-0.041834135)) * ((-1.2079501) - log_v_k_nu)),-3.4028235e+38,8
0,34,(1 / ((1 / (1 / 0.042897042)) + (abs((-1.8398663)) ^ (-1.0940933)))),-0.06317927,8
0,68,(((log_v_k_nu * 1.0254891) + 1.525452) - ((-0.23140612) + log_v_k_nu)),-0.06279028,9
0,65,((68.783157 + log_v_k_nu) * (1 / 39.155949)),-0.06279029,6
0,72,(((-0.87902486) / log_v_k_nu) * (1 / (-1.4028471))),-3.4028235e+38,6
0,74,(1 / ((1 / log_v_k_nu) * 1.9246594)),-1.1219136,5
0,76,(1 / (1 / ((1 / log_v_k_nu) * (1 / log_v_k_nu)))),-3.4028235e+38,7
0,6,((((-0.24007761) + log_v_k_nu) + (1.4258511 - log_v_k_nu)) + (1 / 1.6328505)),-0.06317927,10
0,71,(1 / ((1 / (-1.4486012)) * (1 / (-1.2413352)))),-0.0631793,6
0,80,(1 / ((abs((1 / log_v_k_nu)) ^ log_v_k_nu) / (log_v_k_nu * log_v_k_nu))),-11941.046,9
0,58,(1 / (1 / (abs(0.41558877) ^ (-0.66827613)))),-0.06317927,5
0,79,((1 / log_v_k_nu) / (-1.1366366)),-3.4028235e+38,4
0,77,(103.34905 - 101.55081),-0.06317928,3
0,78,(((-90.008263) + log_v_k_nu) - (-90.184479)),-0.63145447,5
0,83,(abs(log_v_k_nu) ^ 1.1947663),-1.0466195,3
0,81,((1 / (abs(log_v_k_nu) ^ log_v_k_nu)) - ((1 / 0.81245625) / log_v_k_nu)),-3.4028235e+38,9
0,82,((log_v_k_nu * log_v_k_nu) * (1 / 2.9825315)),-1.3669174,6
0,75,((1 / 5.6436663) + log_v_k_nu),-0.6314551,4
0,88,((log_v_k_nu - log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,85,((1 / (1 / log_v_k_nu)) * (abs((0.3859297 * log_v_k_nu)) ^ log_v_k_nu)),-2.3767784,9
0,89,(126.50807 - 124.70982),-0.063179255,3
0,39,(((1.4283196 / (-0.50341988)) - (1 / 0.15482286)) / (0.17346874 * log_v_k_nu)),-3.4028235e+38,10
0,91,(((1 / log_v_k_nu) - (log_v_k_nu / 0.014168755)) + (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,10
0,93,(abs((abs((1 / log_v_k_nu)) ^ (1 / log_v_k_nu))) ^ (log_v_k_nu + log_v_k_nu)),-170.93484,9
0,70,(abs((log_v_k_nu - 0.80134916)) ^ (log_v_k_nu / (-3.2202792))),-0.6530616,7
0,95,(1 / (((1 / log_v_k_nu) / (-0.012518654)) / (log_v_k_nu + log_v_k_nu))),-3.5956976,9
0,94,(((0.16805127 * log_v_k_nu) * (1 / 0.48380455)) / (abs(log_v_k_nu) ^ (-1.3212605))),-1.940171,10
0,98,((abs(log_v_k_nu) ^ log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,96,(abs((log_v_k_nu / 1.3950605)) ^ (-0.78021908)),-3.4028235e+38,5
0,99,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,92,(((1 / (-2.618747)) - (-1.1930118)) - (0.8920911 / (-0.90379488))),-0.0631793,8
0,90,((1 / (log_v_k_nu - (-1.6539286))) - (1 / (1 / log_v_k_nu))),-10.421913,8
0,86,((3.3641887 / 1.8317847) - (1 / 26.06629)),-0.06317927,6
0,84,((0.90825766 * log_v_k_nu) + (1 / (-1053.5769))),-0.635703,6
