dummy,evals,expr,fitness,len
0,12,((1 / log_v_k_nu) * log_v_k_nu),-3.4028235e+38,4
0,2,(((1 / log_v_k_nu) * log_v_k_nu) + (1 / 0.98901653)),-3.4028235e+38,7
0,10,((1 / (log_v_k_nu * log_v_k_nu)) + ((1 / (-0.70183456)) / (1 / log_v_k_nu))),-3.4028235e+38,10
0,14,((1 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,4
0,7,((log_v_k_nu + log_v_k_nu) / (1 / 0.45391512)),-0.63508457,6
0,6,(1.3996445 * 1.284754),-0.063179314,3
0,15,(1 / ((1 / log_v_k_nu) * 0.53006893)),-3.7285843,5
0,8,((1 / (1.0603116 - log_v_k_nu)) * (abs((1 / log_v_k_nu)) ^ (1 / 1.2580227))),-3.4028235e+38,10
0,5,(((abs(0.13829592) ^ 1.1098759) / log_v_k_nu) + (0.19371042 - log_v_k_nu)),-3.4028235e+38,9
0,16,((-2.7534332) / (-1.5312164)),-0.063179314,3
0,4,(abs((abs((1 / log_v_k_nu)) ^ 0.83449787)) ^ ((-0.48273125) - log_v_k_nu)),-76.963295,8
0,20,(((-1.6569026) + log_v_k_nu) / (0.32600713 * log_v_k_nu)),-3.4028235e+38,7
0,23,((abs(log_v_k_nu) ^ log_v_k_nu) + log_v_k_nu),-128.2408,5
0,22,(1 / (1 / (log_v_k_nu * 0.60160607))),-0.9379258,5
0,19,(1 / 0.55611181),-0.06317927,2
0,9,((1 / log_v_k_nu) - 0.14684461),-3.4028235e+38,4
0,13,(abs((log_v_k_nu + (-0.70473951))) ^ (1 / log_v_k_nu)),-1.3039367,6
0,24,(1 / (1 / 1.7981997)),-0.0631793,3
0,21,(((1 / log_v_k_nu) - (abs(log_v_k_nu) ^ 1.5363518)) + ((-0.06095884) + log_v_k_nu)),-3.4028235e+38,10
0,3,(1 / (-1.6765161)),-5.797645,2
0,30,(1 / log_v_k_nu),-3.4028235e+38,2
0,32,(1 / log_v_k_nu),-3.4028235e+38,2
0,33,(1 / log_v_k_nu),-3.4028235e+38,2
0,34,(1 / log_v_k_nu),-3.4028235e+38,2
0,29,((log_v_k_nu + (-0.33848548)) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,36,(1 / ((abs(log_v_k_nu) ^ log_v_k_nu) * log_v_k_nu)),-3.4028235e+38,6
0,37,(abs((1 / log_v_k_nu)) ^ log_v_k_nu),-1.7665718,4
0,31,(((0.58256269 / log_v_k_nu) * (-1.9221637)) + ((-0.4892731) / log_v_k_nu)),-3.4028235e+38,9
0,18,(((abs(log_v_k_nu) ^ (-0.41109347)) / (1 / (-0.70860922))) / (abs(1.1304499) ^ 0.8833831)),-3.4028235e+38,10
0,41,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,38,((1 / 1.0269351) / log_v_k_nu),-3.4028235e+38,4
0,11,(1 / (-1919.0957)),-3.2985759,2
0,27,(((0.58924204 + log_v_k_nu) + log_v_k_nu) + (1 / (-0.32660866))),-3.451721,8
0,40,((((-0.020884451) - 0.81639653) / log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,8
0,44,(((1 / log_v_k_nu) * log_v_k_nu) + (log_v_k_nu + (-0.15807061))),-3.4028235e+38,8
0,42,(((abs(log_v_k_nu) ^ log_v_k_nu) - (log_v_k_nu - 0.32861593)) + (1 / log_v_k_nu)),-3.4028235e+38,10
0,45,((0.06978941 + log_v_k_nu) - (-0.55984712)),-0.8370095,5
