dummy,evals,expr,fitness,len
0,1,((1 / (abs(log_v_k_nu) ^ 0.25171816)) / ((-0.23570846) / log_v_k_nu)),-3.4028235e+38,8
0,2,(((0.91163898 + 0.0417431) / (1 / log_v_k_nu)) - (0.045551743 * log_v_k_nu)),-0.6350845,10
0,12,(abs((log_v_k_nu - log_v_k_nu)) ^ (log_v_k_nu - log_v_k_nu)),-0.70030165,7
0,4,((0.005477245 + log_v_k_nu) / (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,7
0,15,(1 / log_v_k_nu),-3.4028235e+38,2
0,13,(abs((log_v_k_nu * (-0.22946225))) ^ log_v_k_nu),-2.4796958,5
0,8,((1 / (1 / (-1.7906528))) + (abs(log_v_k_nu) ^ (-0.95149475))),-3.4028235e+38,7
0,11,(((0.12018511 * (-1.3159435)) - (1 / (-0.35281715))) / (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,17,(log_v_k_nu * 1.2880615),-1.1019925,3
0,20,((1 / log_v_k_nu) / (1 / 0.76336151)),-3.4028235e+38,5
0,9,(abs((abs((log_v_k_nu / log_v_k_nu)) ^ (1 / (-0.87447476)))) ^ (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,21,(((2.1557171 / (-0.5474323)) * (1 / (-0.059181724))) * (log_v_k_nu - log_v_k_nu)),-3.2967005,10
0,19,((abs(log_v_k_nu) ^ log_v_k_nu) - ((-1.5763358) - log_v_k_nu)),-147.41888,7
0,5,(1 / ((1 / (-0.17133226)) * (-0.095279887))),-0.06317927,5
0,18,((abs((abs(0.44178405) ^ (-0.069844097))) ^ (log_v_k_nu + log_v_k_nu)) + (1 / log_v_k_nu)),-3.4028235e+38,10
0,26,(1 / (1 / log_v_k_nu)),-0.66252,3
0,22,(abs(((-0.099303722) / log_v_k_nu)) ^ (1 / log_v_k_nu)),-3.4028235e+38,6
0,25,(((1 / (-0.90196168)) / log_v_k_nu) - (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,8
0,23,(61.919304 + (-60.121078)),-0.06317934,3
0,14,(1 / (((1 / (-0.81816357)) - log_v_k_nu) - (abs(1.2818116) ^ 0.62405533))),-4.293422,9
0,29,((abs((1 / log_v_k_nu)) ^ log_v_k_nu) / (abs(log_v_k_nu) ^ log_v_k_nu)),-2.1412892,8
0,30,(((-0.23740225) / log_v_k_nu) - 0.052903954),-3.4028235e+38,5
0,28,((log_v_k_nu + 1.7981993) - log_v_k_nu),-0.06317928,5
